RK	TIERS	PLAYER NAME	TEAM	POS	BYE WEEK	AGE	SOS SEASON	ECR VS. ADP
253	12	Marquez Callaway	NO	WR98	14	24	4 out of 5 stars	-
254	12	Cleveland Browns	CLE	DST10	9	-	4 out of 5 stars	35
255	12	Indianapolis Colts	IND	DST11	14	-	3 out of 5 stars	-12
256	12	Matt Prater	ARI	K5	13	38	2 out of 5 stars	9
257	12	Isaiah Likely	BAL	TE33	10	22	2 out of 5 stars	-55
258	12	Mo Alie-Cox	IND	TE34	14	28	2 out of 5 stars	-1
259	12	Wil Lutz	NO	K6	14	28	4 out of 5 stars	28
260	12	Kansas City Chiefs	KC	DST12	8	-	3 out of 5 stars	-
261	12	New Orleans Saints	NO	DST13	14	-	3 out of 5 stars	-5
262	12	Ryan Succop	TB	K7	11	35	1 out of 5 stars	-
263	12	Samaje Perine	CIN	RB79	10	26	3 out of 5 stars	36
264	12	Arizona Cardinals	ARI	DST14	13	-	3 out of 5 stars	-
265	12	Brandon McManus	DEN	K8	9	31	4 out of 5 stars	1
266	12	Chicago Bears	CHI	DST15	14	-	1 out of 5 stars	-
267	12	Minnesota Vikings	MIN	DST16	7	-	2 out of 5 stars	-
268	12	Jake Elliott	PHI	K9	7	27	2 out of 5 stars	-
269	12	Miami Dolphins	MIA	DST17	11	-	3 out of 5 stars	28
270	12	Robbie Gould	SF	K10	9	39	3 out of 5 stars	-
271	12	C.J. Uzomah	NYJ	TE35	10	29	3 out of 5 stars	-
272	12	Daniel Carlson	LV	K11	6	27	2 out of 5 stars	-43
273	12	Jeremy Ruckert	NYJ	TE36	10	22	3 out of 5 stars	-
274	12	Isaiah McKenzie	BUF	WR99	7	27	4 out of 5 stars	-82
275	12	Chris Boswell	PIT	K12	9	31	3 out of 5 stars	-
276	12	Philadelphia Eagles	PHI	DST18	7	-	2 out of 5 stars	15
277	12	Marcus Mariota	ATL	QB33	14	28	3 out of 5 stars	-
278	13	Jason Sanders	MIA	K13	11	26	1 out of 5 stars	-
279	13	Los Angeles Chargers	LAC	DST19	8	-	4 out of 5 stars	-47
280	13	Graham Gano	NYG	K14	9	35	1 out of 5 stars	-
281	13	Jalen Reagor	MIN	WR100	7	23	2 out of 5 stars	15
282	13	Tyler Badie	BAL	RB80	10	22	4 out of 5 stars	-66
283	13	Jerick McKinnon	KC	RB81	8	30	3 out of 5 stars	-4
284	13	Green Bay Packers	GB	DST20	14	-	3 out of 5 stars	-25
285	13	Mason Crosby	GB	K15	14	38	4 out of 5 stars	-
286	13	Kyle Philips	TEN	WR101	6	23	3 out of 5 stars	-36
287	13	Tyler Bass	BUF	K16	7	25	4 out of 5 stars	-56
288	13	Matt Gay	LAR	K17	7	28	2 out of 5 stars	-52
289	13	Kylin Hill	GB	RB82	14	24	3 out of 5 stars	-
290	13	Byron Pringle	CHI	WR102	14	28	3 out of 5 stars	-10
291	13	Jaret Patterson	WAS	RB83	14	22	4 out of 5 stars	-
292	13	Evan McPherson	CIN	K18	10	23	0 out of 5 stars	-68
293	13	Jimmy Garoppolo	SF	QB34	9	30	3 out of 5 stars	-
294	13	Jason Myers	SEA	K19	11	31	5 out of 5 stars	-
295	13	Rodrigo Blankenship	IND	K20	14	25	4 out of 5 stars	-37
296	13	Dustin Hopkins	LAC	K21	8	31	5 out of 5 stars	-
297	13	Mike Davis	BAL	RB84	10	29	4 out of 5 stars	-2
298	13	Darius Slayton	NYG	WR103	9	25	4 out of 5 stars	-
299	13	Dee Eskridge	SEA	WR104	11	25	4 out of 5 stars	-
300	13	Mark Ingram II	NO	RB85	14	32	3 out of 5 stars	-85
301	13	Calvin Austin III	PIT	WR105	9	23	4 out of 5 stars	-61
302	13	Dan Arnold	JAC	TE37	11	27	4 out of 5 stars	-
303	13	Danny Gray	SF	WR106	9	23	3 out of 5 stars	-85
304	13	Mitch Trubisky	PIT	QB35	9	28	3 out of 5 stars	-27
305	13	A.J. Green	ARI	WR107	13	34	2 out of 5 stars	-30
306	13	Sammy Watkins	GB	WR108	14	29	3 out of 5 stars	-92
307	13	Braxton Berrios	NYJ	WR109	10	26	1 out of 5 stars	-36
308	13	Tre'Quan Smith	NO	WR110	14	26	4 out of 5 stars	-
309	13	O.J. Howard	HOU	TE38	6	27	3 out of 5 stars	-
310	13	Tyler Conklin	NYJ	TE39	10	27	3 out of 5 stars	-9
311	13	Tennessee Titans	TEN	DST21	6	-	2 out of 5 stars	-
312	13	Ty Chandler	MIN	RB86	7	24	4 out of 5 stars	-30
313	13	Amari Rodgers	GB	WR111	14	22	3 out of 5 stars	-46
314	13	Jermar Jefferson	DET	RB87	6	22	4 out of 5 stars	-
315	13	Carolina Panthers	CAR	DST22	13	-	4 out of 5 stars	-
316	13	Daniel Bellinger	NYG	TE40	9	21	4 out of 5 stars	-103
317	13	Quez Watkins	PHI	WR112	7	24	4 out of 5 stars	-8
318	13	Damien Williams	ATL	RB88	14	30	1 out of 5 stars	-
319	13	Cincinnati Bengals	CIN	DST23	10	-	4 out of 5 stars	-
320	13	Tommy Tremble	CAR	TE41	13	22	3 out of 5 stars	-
321	13	Greg Joseph	MIN	K22	7	28	0 out of 5 stars	-
322	13	Washington Commanders	WAS	DST24	14	-	1 out of 5 stars	-
323	13	Zay Jones	JAC	WR113	11	27	4 out of 5 stars	-78
324	13	Nick Folk	NE	K23	10	37	5 out of 5 stars	-61
325	13	James Washington	DAL	WR114	9	26	3 out of 5 stars	-
326	13	Cade Otton	TB	TE42	11	23	3 out of 5 stars	-72
327	13	Justin Jackson	DET	RB89	6	26	4 out of 5 stars	-
328	13	Matt Corral	CAR	QB36	13	23	3 out of 5 stars	-
329	13	Snoop Conner	JAC	RB90	11	22	3 out of 5 stars	-80
330	13	Ka'imi Fairbairn	HOU	K24	6	28	4 out of 5 stars	-
331	13	Randy Bullock	TEN	K25	6	32	3 out of 5 stars	-
332	13	Michael Badgley	FA	K26	-	27	-	-
333	13	Anthony Schwartz	CLE	WR115	9	22	4 out of 5 stars	-
334	13	Seattle Seahawks	SEA	DST25	11	-	3 out of 5 stars	-
335	13	Jacksonville Jaguars	JAC	DST26	11	-	2 out of 5 stars	-
336	13	Nelson Agholor	NE	WR116	10	29	4 out of 5 stars	-
337	14	Houston Texans	HOU	DST27	6	-	4 out of 5 stars	-
338	14	New York Giants	NYG	DST28	9	-	2 out of 5 stars	-
339	14	Rex Burkhead	HOU	RB91	6	32	3 out of 5 stars	-
340	14	Devin Duvernay	BAL	WR117	10	24	3 out of 5 stars	-128
341	14	Hunter Long	MIA	TE43	11	24	3 out of 5 stars	-
342	14	Dontrell Hilliard	TEN	RB92	6	27	4 out of 5 stars	-61
343	14	Kene Nwangwu	MIN	RB93	7	24	4 out of 5 stars	-50
344	14	Cameron Brate	TB	TE44	11	31	3 out of 5 stars	-72
345	14	Charlie Kolar	BAL	TE45	10	23	2 out of 5 stars	-
346	14	Foster Moreau	LV	TE46	6	25	2 out of 5 stars	-
347	14	Joshua Kelley	LAC	RB94	8	24	2 out of 5 stars	-39
348	14	Quintez Cephus	DET	WR118	6	24	3 out of 5 stars	-
349	14	Kevin Harris	NE	RB95	10	21	4 out of 5 stars	-
350	14	Josh Reynolds	DET	WR119	6	27	3 out of 5 stars	-
351	14	Tylan Wallace	BAL	WR120	10	23	3 out of 5 stars	-
352	14	Kylen Granson	IND	TE47	14	24	2 out of 5 stars	-
353	14	Cairo Santos	CHI	K27	14	30	3 out of 5 stars	-
354	14	Giovani Bernard	TB	RB96	11	30	2 out of 5 stars	-
355	14	Jalen Guyton	LAC	WR121	8	25	3 out of 5 stars	-81
356	14	Randall Cobb	GB	WR122	14	32	3 out of 5 stars	-
357	14	Justyn Ross	KC	WR123	8	22	2 out of 5 stars	-137
358	14	Ihmir Smith-Marsette	CHI	WR124	14	23	3 out of 5 stars	-
359	14	Phillip Lindsay	FA	RB97	-	28	-	-
360	14	Donald Parham Jr.	LAC	TE48	8	25	4 out of 5 stars	-75
361	14	Denzel Mims	NYJ	WR125	10	24	1 out of 5 stars	-
362	14	Sam Darnold	CAR	QB37	13	25	3 out of 5 stars	-
363	14	Tyler Johnson	HOU	WR126	6	24	3 out of 5 stars	-
364	14	Ty Johnson	NYJ	RB98	10	24	4 out of 5 stars	-
365	14	Cole Beasley	FA	WR127	-	33	-	-
366	14	Tutu Atwell	LAR	WR128	7	22	2 out of 5 stars	-
367	14	Darrynton Evans	CHI	RB99	14	24	5 out of 5 stars	-
368	14	Deonte Harty	NO	WR129	14	24	4 out of 5 stars	-
369	14	Drew Lock	SEA	QB38	11	25	3 out of 5 stars	-
370	14	John Bates	WAS	TE49	14	24	4 out of 5 stars	-
371	14	DeeJay Dallas	SEA	RB100	11	23	2 out of 5 stars	-
372	14	N'Keal Harry	CHI	WR130	14	24	3 out of 5 stars	-
373	14	Jauan Jennings	SF	WR131	9	25	3 out of 5 stars	-81
374	14	Duke Johnson Jr.	BUF	RB101	7	28	4 out of 5 stars	-
375	14	Jordan Love	GB	QB39	14	23	2 out of 5 stars	-73
376	14	Antonio Brown	FA	WR132	-	34	-	-
377	14	JaMycal Hasty	JAC	RB102	11	25	3 out of 5 stars	-
378	14	Trestan Ebner	CHI	RB103	14	23	5 out of 5 stars	-90
379	14	Geno Smith	SEA	QB40	11	31	3 out of 5 stars	-
380	14	Bo Melton	SEA	WR133	11	23	4 out of 5 stars	-
381	14	Sam Howell	WAS	QB41	14	21	4 out of 5 stars	-112
382	14	Abram Smith	FA	RB104	-	23	-	-78
383	14	Stephen Gostkowski	FA	K28	-	38	-	-
384	14	Devontae Booker	FA	RB105	-	30	-	-
385	15	Jared Cook	FA	TE50	-	35	-	-
386	15	Emmanuel Sanders	FA	WR134	-	35	-	-
387	15	Tre' McKitty	LAC	TE51	8	23	4 out of 5 stars	-
388	15	Will Dissly	SEA	TE52	11	26	2 out of 5 stars	-
389	15	Tevin Coleman	FA	RB106	-	29	-	-
390	15	Matt Breida	NYG	RB107	9	27	3 out of 5 stars	-80
391	15	Taysom Hill	NO	TE53	14	32	4 out of 5 stars	-118
392	15	Kennedy Brooks	PHI	RB108	7	23	3 out of 5 stars	-
393	15	Chigoziem Okonkwo	TEN	TE54	6	23	5 out of 5 stars	-
394	15	Kyle Rudolph	TB	TE55	11	32	3 out of 5 stars	-
395	15	Brett Maher	DAL	K29	9	32	5 out of 5 stars	-
396	15	Maxx Williams	ARI	TE56	13	28	3 out of 5 stars	-
397	15	Joey Slye	WAS	K30	14	26	4 out of 5 stars	-
398	15	Laquon Treadwell	FA	WR135	-	27	-	-93
399	15	Jaylen Warren	PIT	RB109	9	23	3 out of 5 stars	-139
400	15	Larry Rountree III	LAC	RB110	8	23	2 out of 5 stars	-
401	15	Teddy Bridgewater	MIA	QB42	11	29	2 out of 5 stars	-
402	15	Juwan Johnson	NO	TE57	14	25	4 out of 5 stars	-
403	15	Jake Ferguson	DAL	TE58	9	23	3 out of 5 stars	-
404	15	Jacob Harris	LAR	TE59	7	25	3 out of 5 stars	-
405	15	D'Vonte Price	IND	RB111	14	23	3 out of 5 stars	-
406	15	Latavius Murray	FA	RB112	-	32	-	-
407	15	Tony Jones Jr.	NO	RB113	14	24	3 out of 5 stars	-94
408	15	Erik Ezukanma	MIA	WR136	11	22	2 out of 5 stars	-
409	15	Josiah Deguara	GB	TE60	14	25	1 out of 5 stars	-109
410	15	David Johnson	FA	RB114	-	30	-	-
411	15	Sincere McCormick	LV	RB115	6	21	2 out of 5 stars	-
412	15	Devonta Freeman	FA	RB116	-	30	-	-
413	15	New York Jets	NYJ	DST29	10	-	4 out of 5 stars	-
414	15	Anthony Firkser	ATL	TE61	14	27	2 out of 5 stars	-
415	15	Benny Snell Jr.	PIT	RB117	9	24	3 out of 5 stars	-
416	15	Jordan Howard	FA	RB118	-	27	-	-
417	15	Olamide Zaccheaus	ATL	WR137	14	25	4 out of 5 stars	-
418	15	Noah Gray	KC	TE62	8	23	3 out of 5 stars	-
419	15	Wayne Gallman Jr.	FA	RB119	-	27	-	-
420	15	Zach Pascal	PHI	WR138	7	27	4 out of 5 stars	-
421	15	Ameer Abdullah	LV	RB120	6	29	2 out of 5 stars	-
422	15	Zonovan Knight	NYJ	RB121	10	-	4 out of 5 stars	-
423	15	Nick Westbrook-Ikhine	TEN	WR139	6	25	3 out of 5 stars	-170
424	15	Rashard Higgins	CAR	WR140	13	27	3 out of 5 stars	-
425	15	Ricky Seals-Jones	FA	TE63	-	27	-	-
426	15	Ty'Son Williams	FA	RB122	-	26	-	-
427	15	Detroit Lions	DET	DST30	6	-	2 out of 5 stars	-
428	15	T.Y. Hilton	FA	WR141	-	32	-	-
429	15	Salvon Ahmed	MIA	RB123	11	23	4 out of 5 stars	-
430	15	Preston Williams	FA	WR142	-	25	-	-
431	15	Mike Boone	DEN	RB124	9	27	3 out of 5 stars	-
432	15	Tarik Cohen	FA	RB125	-	27	-	-
433	15	Jacoby Brissett	CLE	QB43	9	29	4 out of 5 stars	-
434	15	James Proche II	BAL	WR143	10	25	3 out of 5 stars	-179
435	15	Brycen Hopkins	LAR	TE64	7	25	3 out of 5 stars	-
436	15	Demetric Felton Jr.	CLE	RB126	9	24	3 out of 5 stars	-
437	15	Derrick Gore	FA	RB127	-	27	-	-
438	15	Gardner Minshew II	PHI	QB44	7	26	4 out of 5 stars	-
439	15	Cole Turner	WAS	TE65	14	-	4 out of 5 stars	-
440	15	Auden Tate	FA	WR144	-	25	-	-
441	15	Lynn Bowden Jr.	NE	WR145	10	24	4 out of 5 stars	-
442	15	Blake Jarwin	FA	TE66	-	28	-	-
443	15	Royce Freeman	HOU	RB128	6	26	3 out of 5 stars	-
444	15	Brandon Bolden	LV	RB129	6	32	2 out of 5 stars	-
445	15	Eric Ebron	FA	TE67	-	29	-	-
446	15	Las Vegas Raiders	LV	DST31	6	-	3 out of 5 stars	-
447	15	Jashaun Corbin	NYG	RB130	9	22	3 out of 5 stars	-
448	15	Jalen Wydermyer	NE	TE68	10	21	4 out of 5 stars	-
449	15	Jaelon Darden	TB	WR146	11	23	4 out of 5 stars	-
450	15	Jerrion Ealy	KC	RB131	8	22	3 out of 5 stars	-
451	15	Craig Reynolds	DET	RB132	6	26	4 out of 5 stars	-
452	15	Dare Ogunbowale	HOU	RB133	6	28	3 out of 5 stars	-
453	15	Anthony Miller	PIT	WR147	9	27	4 out of 5 stars	-
454	15	Scotty Miller	TB	WR148	11	25	4 out of 5 stars	-
455	15	Tyler Goodson	GB	RB134	14	21	3 out of 5 stars	-
456	15	Keelan Cole Sr.	FA	WR149	-	29	-	-
457	15	Simi Fehoko	DAL	WR150	9	24	3 out of 5 stars	-
458	15	Antoine Wesley	ARI	WR151	13	24	2 out of 5 stars	-
459	15	Atlanta Falcons	ATL	DST32	14	-	5 out of 5 stars	-
460	15	Dontario Drummond	DAL	WR152	9	25	3 out of 5 stars	-
461	15	Josh Oliver	BAL	TE69	10	25	2 out of 5 stars	-
462	15	Tyler Huntley	BAL	QB45	10	24	2 out of 5 stars	-
463	15	Dan Bailey	FA	K31	-	34	-	-
464	15	Grant Calcaterra	PHI	TE70	7	23	2 out of 5 stars	-
465	15	Jeremy McNichols	PIT	RB135	9	26	3 out of 5 stars	-
466	15	Marquez Stevenson	BUF	WR153	7	24	4 out of 5 stars	-
467	15	Miles Boykin	PIT	WR154	9	25	4 out of 5 stars	-
468	15	Keke Coutee	IND	WR155	14	25	4 out of 5 stars	-
469	15	Chris Herndon IV	FA	TE71	-	26	-	-
470	16	Samori Toure	GB	WR156	14	24	3 out of 5 stars	-
471	16	Rico Dowdle	DAL	RB136	9	24	4 out of 5 stars	-
472	16	Mack Hollins	LV	WR157	6	28	2 out of 5 stars	-
473	16	Seth Williams	JAC	WR158	11	22	4 out of 5 stars	-
474	16	Kevin Austin Jr.	JAC	WR159	11	22	4 out of 5 stars	-
475	16	Jamal Agnew	JAC	WR160	11	27	4 out of 5 stars	-
476	16	Shi Smith	CAR	WR161	13	23	3 out of 5 stars	-
477	16	Durham Smythe	MIA	TE72	11	27	3 out of 5 stars	-
478	16	Breshad Perriman	TB	WR162	11	29	4 out of 5 stars	-
479	16	Jake Funk	LAR	RB137	7	24	2 out of 5 stars	-
480	16	Mike Strachan	IND	WR163	14	25	4 out of 5 stars	-
481	16	Jalen Nailor	MIN	WR164	7	23	2 out of 5 stars	-
482	16	La'Mical Perine	PHI	RB138	7	24	3 out of 5 stars	-
483	16	Makai Polk	BAL	WR165	10	21	3 out of 5 stars	-
484	16	Ashton Dulin	IND	WR166	14	25	4 out of 5 stars	-
485	16	Travis Homer	SEA	RB139	11	24	2 out of 5 stars	-
486	16	Malcolm Brown	FA	RB140	-	29	-	-
487	16	Ian Thomas	CAR	TE73	13	26	3 out of 5 stars	-
488	16	Justin Watson	KC	WR167	8	27	2 out of 5 stars	-
489	16	Freddie Swain	MIA	WR168	11	24	2 out of 5 stars	-
490	16	Ty Montgomery	NE	RB141	10	29	4 out of 5 stars	-
491	16	Jace Sternberger	FA	TE74	-	26	-	-
492	16	Darwin Thompson	SEA	RB142	11	25	2 out of 5 stars	-
493	16	Noah Brown	DAL	WR169	9	26	3 out of 5 stars	-
494	16	Travis Fulgham	GB	WR170	14	26	3 out of 5 stars	-
495	16	Anthony McFarland Jr.	PIT	RB143	9	24	3 out of 5 stars	-
496	16	Kahale Warring	FA	TE75	-	25	-	-
497	16	Drew Sample	CIN	TE76	10	26	2 out of 5 stars	-
498	16	Collin Johnson	NYG	WR171	9	24	4 out of 5 stars	-
499	16	Bisi Johnson	MIN	WR172	7	25	2 out of 5 stars	-
500	16	Equanimeous St. Brown	CHI	WR173	14	25	3 out of 5 stars	-
501	16	Taylor Heinicke	WAS	QB46	14	29	4 out of 5 stars	-
502	16	Demarcus Robinson	BAL	WR174	10	27	3 out of 5 stars	-
503	16	Kalif Raymond	DET	WR175	6	28	3 out of 5 stars	-
504	16	Gerrid Doaks	FA	RB144	-	24	-	-
505	16	Qadree Ollison	DAL	RB145	9	26	4 out of 5 stars	-
506	16	Gunner Olszewski	PIT	WR176	9	25	4 out of 5 stars	-
507	16	Colby Parkinson	SEA	TE77	11	23	2 out of 5 stars	-
508	16	Julius Chestnut	TEN	RB146	6	-	4 out of 5 stars	-
509	16	J.J. Taylor	NE	RB147	10	24	4 out of 5 stars	-
510	16	Trent Sherfield	MIA	WR177	11	26	2 out of 5 stars	-